FileNames	Class	Clusters
airplane_551.pcd	airplane	-1
chair_2250.pcd	chair	-1
chair_734.pcd	chair	13
chair_2670.pcd	chair	-1
table_398.pcd	table	-1
table_2477.pcd	table	-1
car_528.pcd	car	-1
car_660.pcd	car	10
airplane_1071.pcd	airplane	-1
chair_1163.pcd	chair	13
car_1595.pcd	car	10
table_2423.pcd	table	-1
chair_1267.pcd	chair	-1
chair_2449.pcd	chair	-1
lamp_1183.pcd	lamp	7
table_1086.pcd	table	-1
table_2619.pcd	table	-1
chair_1198.pcd	chair	-1
chair_1577.pcd	chair	-1
car_998.pcd	car	10
chair_3681.pcd	chair	-1
table_3177.pcd	table	-1
table_1414.pcd	table	-1
chair_1729.pcd	chair	13
skateboard_7.pcd	skateboard	9
table_1778.pcd	table	-1
airplane_1344.pcd	airplane	32
table_3096.pcd	table	-1
airplane_1931.pcd	airplane	31
car_1126.pcd	car	10
airplane_1509.pcd	airplane	17
car_291.pcd	car	10
table_5005.pcd	table	14
chair_2453.pcd	chair	-1
table_1913.pcd	table	24
lamp_1361.pcd	lamp	7
car_362.pcd	car	10
table_1617.pcd	table	-1
table_3929.pcd	table	-1
chair_2566.pcd	chair	13
table_3515.pcd	table	-1
table_5195.pcd	table	-1
airplane_2091.pcd	airplane	-1
table_4245.pcd	table	-1
car_1263.pcd	car	10
guitar_116.pcd	guitar	7
car_699.pcd	car	10
table_1386.pcd	table	-1
table_3071.pcd	table	-1
airplane_2473.pcd	airplane	21
car_996.pcd	car	10
car_511.pcd	car	10
pistol_125.pcd	pistol	18
car_1779.pcd	car	10
car_1047.pcd	car	10
table_2114.pcd	table	-1
table_5094.pcd	table	-1
table_151.pcd	table	-1
table_3380.pcd	table	-1
chair_3464.pcd	chair	13
table_4516.pcd	table	-1
table_1369.pcd	table	27
airplane_2463.pcd	airplane	34
airplane_814.pcd	airplane	-1
table_4887.pcd	table	-1
table_4700.pcd	table	-1
cap_33.pcd	cap	-1
chair_10.pcd	chair	13
lamp_853.pcd	lamp	7
chair_825.pcd	chair	13
table_590.pcd	table	27
car_14.pcd	car	10
car_133.pcd	car	10
laptop_278.pcd	laptop	2
lamp_292.pcd	lamp	-1
car_826.pcd	car	-1
table_2598.pcd	table	-1
chair_2143.pcd	chair	13
table_542.pcd	table	27
table_1809.pcd	table	-1
lamp_1369.pcd	lamp	-1
chair_208.pcd	chair	-1
chair_455.pcd	chair	-1
laptop_158.pcd	laptop	2
car_671.pcd	car	-1
car_1805.pcd	car	10
table_115.pcd	table	-1
airplane_589.pcd	airplane	-1
pistol_220.pcd	pistol	18
table_1100.pcd	table	-1
table_3048.pcd	table	24
mug_129.pcd	mug	1
pistol_129.pcd	pistol	18
lamp_44.pcd	lamp	-1
table_2806.pcd	table	27
car_1076.pcd	car	-1
table_5099.pcd	table	-1
table_5029.pcd	table	-1
airplane_1106.pcd	airplane	-1
airplane_2560.pcd	airplane	31
guitar_237.pcd	guitar	7
chair_3304.pcd	chair	4
chair_2206.pcd	chair	13
chair_1500.pcd	chair	-1
chair_41.pcd	chair	13
knife_48.pcd	knife	7
car_1818.pcd	car	10
airplane_2575.pcd	airplane	20
chair_225.pcd	chair	-1
airplane_421.pcd	airplane	-1
chair_3375.pcd	chair	-1
table_4594.pcd	table	27
airplane_2566.pcd	airplane	-1
airplane_3.pcd	airplane	21
chair_2641.pcd	chair	-1
lamp_708.pcd	lamp	-1
airplane_2008.pcd	airplane	-1
lamp_1376.pcd	lamp	-1
airplane_1872.pcd	airplane	-1
chair_838.pcd	chair	-1
lamp_1294.pcd	lamp	-1
table_3031.pcd	table	-1
laptop_301.pcd	laptop	2
airplane_929.pcd	airplane	31
chair_2544.pcd	chair	-1
guitar_155.pcd	guitar	7
lamp_127.pcd	lamp	-1
chair_1360.pcd	chair	-1
table_2265.pcd	table	-1
car_1703.pcd	car	-1
skateboard_78.pcd	skateboard	9
table_430.pcd	table	-1
table_4247.pcd	table	-1
car_1007.pcd	car	-1
table_3864.pcd	table	24
lamp_238.pcd	lamp	-1
chair_348.pcd	chair	-1
airplane_727.pcd	airplane	33
table_814.pcd	table	-1
table_1757.pcd	table	-1
lamp_259.pcd	lamp	-1
airplane_2352.pcd	airplane	-1
lamp_656.pcd	lamp	5
table_4213.pcd	table	-1
car_1097.pcd	car	10
car_1725.pcd	car	10
table_3239.pcd	table	-1
table_265.pcd	table	27
table_4763.pcd	table	-1
chair_844.pcd	chair	-1
knife_353.pcd	knife	7
table_2061.pcd	table	27
table_2155.pcd	table	-1
airplane_379.pcd	airplane	-1
chair_3361.pcd	chair	-1
chair_1782.pcd	chair	-1
lamp_209.pcd	lamp	-1
chair_53.pcd	chair	13
car_409.pcd	car	10
table_4669.pcd	table	-1
table_3012.pcd	table	-1
table_2705.pcd	table	-1
airplane_1196.pcd	airplane	17
table_3347.pcd	table	27
chair_2545.pcd	chair	-1
chair_1117.pcd	chair	-1
lamp_1073.pcd	lamp	7
guitar_107.pcd	guitar	7
lamp_110.pcd	lamp	7
table_4546.pcd	table	-1
chair_2253.pcd	chair	13
table_4380.pcd	table	-1
table_3097.pcd	table	-1
table_661.pcd	table	-1
chair_3044.pcd	chair	13
table_2546.pcd	table	-1
motorbike_62.pcd	motorbike	11
skateboard_77.pcd	skateboard	9
knife_204.pcd	knife	7
table_2380.pcd	table	-1
lamp_1281.pcd	lamp	-1
airplane_488.pcd	airplane	31
table_1254.pcd	table	-1
table_4054.pcd	table	-1
chair_3054.pcd	chair	13
pistol_247.pcd	pistol	-1
table_2403.pcd	table	-1
pistol_166.pcd	pistol	-1
chair_1986.pcd	chair	13
chair_2232.pcd	chair	-1
pistol_99.pcd	pistol	18
guitar_612.pcd	guitar	7
table_4256.pcd	table	-1
table_1309.pcd	table	-1
chair_3656.pcd	chair	-1
airplane_2551.pcd	airplane	21
table_4200.pcd	table	-1
table_1922.pcd	table	-1
lamp_235.pcd	lamp	7
guitar_61.pcd	guitar	7
table_761.pcd	table	-1
lamp_600.pcd	lamp	-1
car_401.pcd	car	10
motorbike_149.pcd	motorbike	-1
lamp_1536.pcd	lamp	-1
chair_3495.pcd	chair	13
chair_3542.pcd	chair	-1
knife_107.pcd	knife	7
table_4346.pcd	table	-1
table_2002.pcd	table	27
chair_444.pcd	chair	-1
car_738.pcd	car	10
skateboard_93.pcd	skateboard	-1
table_3847.pcd	table	-1
lamp_685.pcd	lamp	7
skateboard_124.pcd	skateboard	9
guitar_636.pcd	guitar	7
chair_2463.pcd	chair	4
table_4328.pcd	table	-1
lamp_1442.pcd	lamp	-1
table_5093.pcd	table	-1
lamp_428.pcd	lamp	7
table_2679.pcd	table	-1
table_1216.pcd	table	-1
motorbike_176.pcd	motorbike	12
table_4845.pcd	table	-1
table_3946.pcd	table	6
airplane_1829.pcd	airplane	17
table_4334.pcd	table	-1
lamp_643.pcd	lamp	-1
table_2625.pcd	table	-1
car_302.pcd	car	10
chair_980.pcd	chair	-1
table_2057.pcd	table	-1
airplane_1684.pcd	airplane	-1
airplane_2201.pcd	airplane	-1
table_1847.pcd	table	-1
chair_3281.pcd	chair	-1
table_923.pcd	table	-1
lamp_66.pcd	lamp	7
table_2906.pcd	table	-1
laptop_329.pcd	laptop	-1
chair_1585.pcd	chair	13
chair_2329.pcd	chair	-1
lamp_227.pcd	lamp	-1
table_3773.pcd	table	27
guitar_492.pcd	guitar	7
table_1826.pcd	table	-1
airplane_1047.pcd	airplane	-1
car_567.pcd	car	10
airplane_2434.pcd	airplane	-1
table_750.pcd	table	-1
chair_3603.pcd	chair	13
table_1195.pcd	table	27
table_1889.pcd	table	-1
chair_419.pcd	chair	-1
car_1702.pcd	car	10
chair_2249.pcd	chair	4
guitar_160.pcd	guitar	7
car_77.pcd	car	10
table_2021.pcd	table	-1
lamp_393.pcd	lamp	7
car_867.pcd	car	-1
chair_976.pcd	chair	-1
chair_491.pcd	chair	13
table_464.pcd	table	-1
table_4879.pcd	table	-1
airplane_1036.pcd	airplane	15
table_1111.pcd	table	-1
lamp_418.pcd	lamp	-1
table_3693.pcd	table	28
airplane_193.pcd	airplane	-1
cap_41.pcd	cap	-1
airplane_2047.pcd	airplane	-1
airplane_1687.pcd	airplane	35
chair_322.pcd	chair	13
table_1298.pcd	table	27
lamp_826.pcd	lamp	-1
pistol_246.pcd	pistol	18
table_1094.pcd	table	-1
guitar_732.pcd	guitar	7
airplane_2457.pcd	airplane	-1
rocket_1.pcd	rocket	18
car_286.pcd	car	-1
chair_320.pcd	chair	13
guitar_272.pcd	guitar	7
table_278.pcd	table	-1
table_718.pcd	table	27
chair_3035.pcd	chair	-1
table_948.pcd	table	-1
airplane_1182.pcd	airplane	-1
mug_7.pcd	mug	-1
table_3391.pcd	table	24
laptop_111.pcd	laptop	2
chair_655.pcd	chair	13
guitar_146.pcd	guitar	7
car_987.pcd	car	-1
car_1422.pcd	car	-1
chair_2954.pcd	chair	13
table_4932.pcd	table	-1
table_939.pcd	table	-1
lamp_1015.pcd	lamp	7
lamp_480.pcd	lamp	-1
table_2661.pcd	table	-1
chair_583.pcd	chair	13
table_3261.pcd	table	-1
laptop_422.pcd	laptop	2
chair_2929.pcd	chair	13
table_223.pcd	table	-1
chair_1632.pcd	chair	13
chair_71.pcd	chair	-1
table_657.pcd	table	-1
airplane_1941.pcd	airplane	29
table_4046.pcd	table	-1
table_747.pcd	table	-1
lamp_117.pcd	lamp	7
lamp_1177.pcd	lamp	5
chair_943.pcd	chair	13
motorbike_99.pcd	motorbike	11
chair_1384.pcd	chair	-1
airplane_2103.pcd	airplane	-1
airplane_80.pcd	airplane	-1
lamp_228.pcd	lamp	-1
airplane_1296.pcd	airplane	30
airplane_2441.pcd	airplane	36
car_1442.pcd	car	10
airplane_182.pcd	airplane	-1
table_1191.pcd	table	-1
laptop_137.pcd	laptop	2
table_1714.pcd	table	-1
lamp_1277.pcd	lamp	7
car_1432.pcd	car	-1
chair_3399.pcd	chair	-1
airplane_65.pcd	airplane	32
airplane_819.pcd	airplane	-1
chair_242.pcd	chair	13
table_3806.pcd	table	-1
airplane_802.pcd	airplane	-1
chair_1295.pcd	chair	13
table_4452.pcd	table	-1
airplane_808.pcd	airplane	-1
car_1167.pcd	car	10
table_3251.pcd	table	-1
airplane_1768.pcd	airplane	-1
chair_764.pcd	chair	-1
table_4399.pcd	table	27
guitar_345.pcd	guitar	7
chair_3715.pcd	chair	13
guitar_378.pcd	guitar	7
airplane_2647.pcd	airplane	21
mug_52.pcd	mug	1
chair_3665.pcd	chair	-1
chair_2034.pcd	chair	-1
table_3213.pcd	table	-1
table_1934.pcd	table	-1
car_28.pcd	car	10
airplane_1063.pcd	airplane	-1
table_1608.pcd	table	24
table_3506.pcd	table	-1
bag_7.pcd	bag	-1
table_3249.pcd	table	-1
table_1504.pcd	table	-1
car_1488.pcd	car	-1
table_555.pcd	table	-1
car_521.pcd	car	-1
chair_797.pcd	chair	13
chair_1915.pcd	chair	13
table_5100.pcd	table	-1
chair_1183.pcd	chair	-1
airplane_1455.pcd	airplane	17
knife_69.pcd	knife	7
chair_2465.pcd	chair	-1
car_1711.pcd	car	10
airplane_664.pcd	airplane	34
table_3861.pcd	table	-1
pistol_257.pcd	pistol	18
chair_2538.pcd	chair	13
pistol_224.pcd	pistol	18
chair_425.pcd	chair	-1
table_3069.pcd	table	-1
airplane_431.pcd	airplane	17
chair_744.pcd	chair	-1
airplane_2655.pcd	airplane	17
chair_3017.pcd	chair	-1
chair_2483.pcd	chair	-1
table_3457.pcd	table	27
chair_3408.pcd	chair	-1
knife_123.pcd	knife	7
airplane_400.pcd	airplane	-1
airplane_1702.pcd	airplane	17
chair_1011.pcd	chair	13
guitar_132.pcd	guitar	7
table_3590.pcd	table	-1
car_950.pcd	car	10
lamp_647.pcd	lamp	7
airplane_1936.pcd	airplane	38
car_1116.pcd	car	10
airplane_611.pcd	airplane	21
guitar_521.pcd	guitar	7
skateboard_117.pcd	skateboard	9
lamp_188.pcd	lamp	-1
table_4740.pcd	table	-1
table_5185.pcd	table	27
lamp_726.pcd	lamp	-1
chair_915.pcd	chair	13
car_336.pcd	car	10
chair_73.pcd	chair	-1
chair_177.pcd	chair	-1
table_2137.pcd	table	-1
car_339.pcd	car	-1
table_922.pcd	table	27
cap_45.pcd	cap	0
chair_2624.pcd	chair	-1
knife_79.pcd	knife	7
lamp_1259.pcd	lamp	-1
table_4423.pcd	table	27
lamp_265.pcd	lamp	7
laptop_26.pcd	laptop	2
mug_87.pcd	mug	1
table_3516.pcd	table	-1
lamp_268.pcd	lamp	7
airplane_2257.pcd	airplane	32
guitar_321.pcd	guitar	7
airplane_2251.pcd	airplane	21
skateboard_31.pcd	skateboard	9
table_896.pcd	table	-1
guitar_121.pcd	guitar	7
table_49.pcd	table	-1
chair_3306.pcd	chair	-1
car_553.pcd	car	10
car_1174.pcd	car	10
table_783.pcd	table	-1
table_4571.pcd	table	28
car_1532.pcd	car	10
table_1484.pcd	table	-1
lamp_1120.pcd	lamp	7
guitar_71.pcd	guitar	7
chair_2560.pcd	chair	13
lamp_1349.pcd	lamp	-1
lamp_1310.pcd	lamp	-1
car_631.pcd	car	10
guitar_441.pcd	guitar	7
lamp_1360.pcd	lamp	7
chair_156.pcd	chair	13
table_3598.pcd	table	-1
chair_2186.pcd	chair	13
lamp_1302.pcd	lamp	-1
table_1827.pcd	table	-1
airplane_1021.pcd	airplane	-1
lamp_1151.pcd	lamp	-1
chair_3349.pcd	chair	4
chair_1018.pcd	chair	13
mug_72.pcd	mug	-1
lamp_942.pcd	lamp	-1
airplane_1560.pcd	airplane	-1
airplane_1452.pcd	airplane	-1
car_454.pcd	car	10
table_2493.pcd	table	27
airplane_870.pcd	airplane	-1
table_2122.pcd	table	-1
guitar_782.pcd	guitar	7
guitar_478.pcd	guitar	7
airplane_995.pcd	airplane	-1
chair_393.pcd	chair	13
chair_3049.pcd	chair	13
table_1252.pcd	table	28
chair_3594.pcd	chair	-1
chair_1363.pcd	chair	13
airplane_2046.pcd	airplane	-1
lamp_108.pcd	lamp	-1
chair_1592.pcd	chair	13
chair_1272.pcd	chair	13
lamp_1298.pcd	lamp	-1
laptop_370.pcd	laptop	2
table_3836.pcd	table	27
table_1331.pcd	table	-1
table_3272.pcd	table	27
guitar_346.pcd	guitar	7
airplane_2337.pcd	airplane	30
mug_12.pcd	mug	-1
knife_153.pcd	knife	7
airplane_1356.pcd	airplane	-1
guitar_738.pcd	guitar	7
airplane_648.pcd	airplane	32
table_4698.pcd	table	-1
chair_921.pcd	chair	13
chair_948.pcd	chair	13
airplane_1715.pcd	airplane	-1
table_4596.pcd	table	-1
chair_2085.pcd	chair	-1
chair_1.pcd	chair	13
table_5060.pcd	table	-1
knife_166.pcd	knife	7
table_606.pcd	table	-1
car_163.pcd	car	10
chair_575.pcd	chair	-1
car_885.pcd	car	10
knife_35.pcd	knife	7
airplane_1191.pcd	airplane	20
chair_324.pcd	chair	-1
table_920.pcd	table	24
table_2416.pcd	table	-1
lamp_1112.pcd	lamp	-1
airplane_2317.pcd	airplane	-1
skateboard_137.pcd	skateboard	9
airplane_2659.pcd	airplane	-1
chair_2173.pcd	chair	13
guitar_414.pcd	guitar	7
table_255.pcd	table	24
table_1433.pcd	table	-1
chair_2525.pcd	chair	13
airplane_740.pcd	airplane	-1
airplane_641.pcd	airplane	-1
skateboard_57.pcd	skateboard	9
chair_3634.pcd	chair	-1
airplane_746.pcd	airplane	-1
earphone_10.pcd	earphone	-1
lamp_642.pcd	lamp	-1
cap_9.pcd	cap	0
table_3110.pcd	table	-1
pistol_50.pcd	pistol	18
lamp_86.pcd	lamp	7
airplane_2015.pcd	airplane	23
table_279.pcd	table	-1
chair_2642.pcd	chair	-1
chair_220.pcd	chair	-1
table_104.pcd	table	-1
car_1377.pcd	car	10
airplane_764.pcd	airplane	-1
guitar_313.pcd	guitar	-1
airplane_2507.pcd	airplane	21
table_4205.pcd	table	-1
chair_1945.pcd	chair	13
table_2826.pcd	table	-1
table_2433.pcd	table	-1
chair_1781.pcd	chair	-1
table_3279.pcd	table	-1
mug_68.pcd	mug	1
table_541.pcd	table	-1
motorbike_103.pcd	motorbike	-1
airplane_2288.pcd	airplane	-1
airplane_1889.pcd	airplane	-1
car_1021.pcd	car	10
chair_3117.pcd	chair	-1
lamp_509.pcd	lamp	7
table_478.pcd	table	-1
car_956.pcd	car	-1
cap_42.pcd	cap	0
lamp_904.pcd	lamp	-1
table_579.pcd	table	27
chair_1901.pcd	chair	13
car_154.pcd	car	10
table_1146.pcd	table	-1
table_5133.pcd	table	-1
lamp_543.pcd	lamp	7
lamp_939.pcd	lamp	-1
lamp_840.pcd	lamp	1
laptop_172.pcd	laptop	2
chair_379.pcd	chair	13
guitar_610.pcd	guitar	7
laptop_11.pcd	laptop	2
table_3932.pcd	table	-1
guitar_759.pcd	guitar	7
guitar_505.pcd	guitar	7
knife_14.pcd	knife	7
airplane_491.pcd	airplane	20
lamp_1162.pcd	lamp	7
guitar_6.pcd	guitar	7
car_773.pcd	car	10
chair_611.pcd	chair	-1
airplane_504.pcd	airplane	-1
knife_3.pcd	knife	7
earphone_35.pcd	earphone	-1
car_1603.pcd	car	10
airplane_301.pcd	airplane	19
airplane_843.pcd	airplane	-1
lamp_1400.pcd	lamp	7
table_5197.pcd	table	-1
table_4600.pcd	table	24
chair_2298.pcd	chair	-1
chair_3357.pcd	chair	13
table_635.pcd	table	-1
lamp_0.pcd	lamp	-1
airplane_343.pcd	airplane	32
motorbike_9.pcd	motorbike	-1
skateboard_54.pcd	skateboard	9
chair_2845.pcd	chair	13
airplane_1874.pcd	airplane	16
lamp_471.pcd	lamp	-1
table_4520.pcd	table	-1
airplane_1591.pcd	airplane	-1
chair_180.pcd	chair	-1
table_1085.pcd	table	27
airplane_2277.pcd	airplane	-1
car_40.pcd	car	10
chair_3509.pcd	chair	-1
table_633.pcd	table	27
table_146.pcd	table	-1
knife_44.pcd	knife	7
chair_205.pcd	chair	13
table_2547.pcd	table	27
table_3952.pcd	table	-1
motorbike_137.pcd	motorbike	12
chair_911.pcd	chair	-1
table_4004.pcd	table	-1
table_2719.pcd	table	27
table_4121.pcd	table	-1
guitar_494.pcd	guitar	7
table_2348.pcd	table	-1
table_1986.pcd	table	-1
chair_1027.pcd	chair	-1
airplane_364.pcd	airplane	-1
table_701.pcd	table	-1
chair_2726.pcd	chair	13
chair_1631.pcd	chair	13
table_1231.pcd	table	24
airplane_2536.pcd	airplane	-1
chair_2853.pcd	chair	-1
table_1522.pcd	table	-1
airplane_2203.pcd	airplane	20
table_2588.pcd	table	-1
chair_105.pcd	chair	-1
mug_124.pcd	mug	1
airplane_2234.pcd	airplane	-1
table_5064.pcd	table	-1
table_4894.pcd	table	-1
chair_2722.pcd	chair	13
table_3635.pcd	table	-1
lamp_1185.pcd	lamp	7
car_211.pcd	car	10
lamp_1371.pcd	lamp	-1
airplane_1929.pcd	airplane	15
table_3538.pcd	table	-1
table_3916.pcd	table	-1
car_68.pcd	car	10
chair_2694.pcd	chair	13
airplane_446.pcd	airplane	17
table_5012.pcd	table	-1
table_1890.pcd	table	27
airplane_429.pcd	airplane	-1
laptop_30.pcd	laptop	2
chair_2428.pcd	chair	13
car_1788.pcd	car	10
chair_1517.pcd	chair	-1
car_1286.pcd	car	10
airplane_2420.pcd	airplane	-1
motorbike_133.pcd	motorbike	11
chair_2562.pcd	chair	13
table_2607.pcd	table	-1
guitar_582.pcd	guitar	7
chair_2515.pcd	chair	-1
table_5027.pcd	table	27
lamp_586.pcd	lamp	7
airplane_70.pcd	airplane	-1
table_4685.pcd	table	-1
table_1503.pcd	table	-1
airplane_901.pcd	airplane	-1
table_2917.pcd	table	-1
table_2964.pcd	table	-1
table_1798.pcd	table	-1
table_759.pcd	table	-1
airplane_1329.pcd	airplane	-1
table_3658.pcd	table	-1
chair_1616.pcd	chair	-1
table_1382.pcd	table	-1
table_1763.pcd	table	-1
airplane_1588.pcd	airplane	-1
table_1933.pcd	table	27
guitar_148.pcd	guitar	7
chair_81.pcd	chair	13
table_5077.pcd	table	-1
table_216.pcd	table	27
table_357.pcd	table	-1
chair_2582.pcd	chair	13
table_1473.pcd	table	-1
chair_2099.pcd	chair	13
table_4276.pcd	table	24
chair_705.pcd	chair	13
chair_57.pcd	chair	13
table_2409.pcd	table	-1
lamp_733.pcd	lamp	-1
table_1651.pcd	table	-1
table_816.pcd	table	27
car_662.pcd	car	10
chair_3576.pcd	chair	-1
table_1559.pcd	table	-1
guitar_650.pcd	guitar	7
chair_249.pcd	chair	13
chair_388.pcd	chair	-1
airplane_2680.pcd	airplane	17
chair_1626.pcd	chair	-1
table_1109.pcd	table	27
pistol_238.pcd	pistol	18
car_691.pcd	car	10
laptop_139.pcd	laptop	2
chair_442.pcd	chair	-1
airplane_842.pcd	airplane	-1
guitar_442.pcd	guitar	7
chair_1693.pcd	chair	4
lamp_1186.pcd	lamp	7
laptop_309.pcd	laptop	2
car_1708.pcd	car	10
car_960.pcd	car	10
lamp_1314.pcd	lamp	7
guitar_141.pcd	guitar	7
lamp_847.pcd	lamp	7
car_858.pcd	car	10
chair_3352.pcd	chair	13
chair_2054.pcd	chair	13
chair_3521.pcd	chair	13
chair_511.pcd	chair	-1
skateboard_122.pcd	skateboard	9
table_3065.pcd	table	-1
car_311.pcd	car	-1
laptop_398.pcd	laptop	2
chair_701.pcd	chair	13
chair_1996.pcd	chair	-1
chair_311.pcd	chair	-1
table_4284.pcd	table	-1
table_4580.pcd	table	-1
chair_2032.pcd	chair	13
airplane_495.pcd	airplane	29
airplane_2610.pcd	airplane	-1
table_1157.pcd	table	-1
airplane_1769.pcd	airplane	-1
airplane_2272.pcd	airplane	-1
table_1616.pcd	table	-1
motorbike_48.pcd	motorbike	11
car_728.pcd	car	-1
table_4636.pcd	table	-1
car_417.pcd	car	10
car_284.pcd	car	10
chair_2728.pcd	chair	-1
lamp_520.pcd	lamp	7
chair_1085.pcd	chair	-1
lamp_1448.pcd	lamp	-1
table_1278.pcd	table	-1
table_1101.pcd	table	-1
table_1499.pcd	table	-1
lamp_155.pcd	lamp	7
chair_3541.pcd	chair	-1
table_5038.pcd	table	-1
airplane_2634.pcd	airplane	-1
airplane_2325.pcd	airplane	-1
chair_2682.pcd	chair	13
chair_880.pcd	chair	13
chair_1833.pcd	chair	-1
chair_2373.pcd	chair	-1
table_1597.pcd	table	-1
car_83.pcd	car	10
car_1398.pcd	car	10
table_5051.pcd	table	-1
airplane_1490.pcd	airplane	-1
table_2871.pcd	table	-1
airplane_2079.pcd	airplane	17
car_1362.pcd	car	10
table_3168.pcd	table	-1
chair_1259.pcd	chair	13
guitar_1.pcd	guitar	7
chair_1408.pcd	chair	-1
chair_2593.pcd	chair	13
table_2491.pcd	table	-1
table_4385.pcd	table	-1
table_980.pcd	table	-1
airplane_1744.pcd	airplane	-1
chair_2959.pcd	chair	-1
guitar_392.pcd	guitar	7
table_4376.pcd	table	-1
guitar_719.pcd	guitar	7
pistol_130.pcd	pistol	18
table_567.pcd	table	-1
airplane_1170.pcd	airplane	-1
airplane_2210.pcd	airplane	-1
chair_3440.pcd	chair	-1
pistol_260.pcd	pistol	-1
lamp_825.pcd	lamp	7
knife_241.pcd	knife	7
laptop_122.pcd	laptop	2
table_3551.pcd	table	-1
lamp_674.pcd	lamp	-1
car_1129.pcd	car	-1
table_1271.pcd	table	-1
mug_113.pcd	mug	1
table_3331.pcd	table	27
chair_2520.pcd	chair	13
lamp_409.pcd	lamp	7
chair_2149.pcd	chair	-1
table_2427.pcd	table	27
chair_2219.pcd	chair	-1
car_1323.pcd	car	10
table_726.pcd	table	-1
table_1743.pcd	table	27
knife_274.pcd	knife	7
guitar_697.pcd	guitar	7
earphone_3.pcd	earphone	-1
lamp_1353.pcd	lamp	-1
chair_1963.pcd	chair	13
lamp_897.pcd	lamp	7
car_548.pcd	car	10
table_3883.pcd	table	3
table_4599.pcd	table	27
car_1721.pcd	car	10
table_1163.pcd	table	-1
table_2259.pcd	table	27
airplane_1576.pcd	airplane	-1
airplane_768.pcd	airplane	-1
pistol_237.pcd	pistol	-1
car_6.pcd	car	10
guitar_666.pcd	guitar	7
car_751.pcd	car	10
airplane_2572.pcd	airplane	-1
table_1062.pcd	table	-1
airplane_2652.pcd	airplane	-1
lamp_202.pcd	lamp	-1
guitar_498.pcd	guitar	7
table_4441.pcd	table	-1
table_4588.pcd	table	-1
knife_375.pcd	knife	7
chair_2230.pcd	chair	-1
table_3507.pcd	table	-1
motorbike_31.pcd	motorbike	11
lamp_645.pcd	lamp	-1
mug_54.pcd	mug	-1
table_2591.pcd	table	-1
chair_1089.pcd	chair	-1
car_115.pcd	car	10
car_9.pcd	car	10
chair_484.pcd	chair	-1
table_779.pcd	table	24
table_3369.pcd	table	27
chair_1802.pcd	chair	-1
table_5043.pcd	table	27
airplane_1885.pcd	airplane	-1
table_831.pcd	table	-1
lamp_210.pcd	lamp	7
airplane_772.pcd	airplane	-1
chair_678.pcd	chair	-1
table_363.pcd	table	-1
airplane_2152.pcd	airplane	-1
table_482.pcd	table	-1
car_1695.pcd	car	-1
airplane_2186.pcd	airplane	-1
table_4921.pcd	table	-1
laptop_66.pcd	laptop	2
knife_332.pcd	knife	7
table_3379.pcd	table	27
lamp_1166.pcd	lamp	7
lamp_587.pcd	lamp	-1
car_637.pcd	car	10
chair_3671.pcd	chair	13
chair_1836.pcd	chair	-1
chair_3330.pcd	chair	13
motorbike_27.pcd	motorbike	-1
chair_879.pcd	chair	-1
knife_31.pcd	knife	7
guitar_462.pcd	guitar	7
laptop_418.pcd	laptop	2
laptop_215.pcd	laptop	2
table_72.pcd	table	27
airplane_40.pcd	airplane	-1
table_1545.pcd	table	-1
airplane_790.pcd	airplane	-1
airplane_854.pcd	airplane	17
chair_305.pcd	chair	13
table_1125.pcd	table	-1
chair_956.pcd	chair	13
motorbike_28.pcd	motorbike	-1
table_669.pcd	table	27
table_1045.pcd	table	-1
car_459.pcd	car	-1
table_3465.pcd	table	-1
table_4639.pcd	table	-1
lamp_1065.pcd	lamp	-1
table_2731.pcd	table	-1
laptop_37.pcd	laptop	2
chair_2806.pcd	chair	13
table_1703.pcd	table	-1
airplane_639.pcd	airplane	-1
lamp_150.pcd	lamp	7
table_2514.pcd	table	-1
airplane_493.pcd	airplane	-1
airplane_32.pcd	airplane	-1
lamp_103.pcd	lamp	-1
airplane_1363.pcd	airplane	-1
knife_320.pcd	knife	7
table_1862.pcd	table	27
table_1028.pcd	table	-1
table_1077.pcd	table	27
lamp_1156.pcd	lamp	-1
table_3064.pcd	table	-1
table_3557.pcd	table	-1
chair_278.pcd	chair	-1
chair_1796.pcd	chair	13
table_2808.pcd	table	-1
guitar_646.pcd	guitar	7
table_5142.pcd	table	-1
airplane_1817.pcd	airplane	-1
chair_1760.pcd	chair	-1
skateboard_39.pcd	skateboard	9
car_4.pcd	car	10
airplane_1343.pcd	airplane	-1
chair_1025.pcd	chair	4
knife_101.pcd	knife	7
skateboard_102.pcd	skateboard	9
car_384.pcd	car	10
chair_3103.pcd	chair	-1
airplane_830.pcd	airplane	-1
motorbike_125.pcd	motorbike	12
airplane_1085.pcd	airplane	30
guitar_554.pcd	guitar	7
airplane_143.pcd	airplane	-1
table_3651.pcd	table	-1
car_583.pcd	car	10
table_1348.pcd	table	-1
airplane_1056.pcd	airplane	34
guitar_214.pcd	guitar	7
chair_2299.pcd	chair	-1
lamp_312.pcd	lamp	-1
chair_103.pcd	chair	-1
airplane_2524.pcd	airplane	31
chair_3080.pcd	chair	13
chair_1985.pcd	chair	13
table_4446.pcd	table	27
table_4979.pcd	table	-1
car_1222.pcd	car	10
table_502.pcd	table	-1
knife_86.pcd	knife	7
chair_1412.pcd	chair	-1
