	FileNames	Class	Clusters
14570	airplane_859.pcd	airplane	-1
14571	table_1280.pcd	table	-1
14572	airplane_1947.pcd	airplane	-1
14573	table_5151.pcd	table	7
14574	table_3784.pcd	table	-1
14575	lamp_692.pcd	lamp	-1
14576	airplane_1331.pcd	airplane	-1
14577	chair_1844.pcd	chair	-1
14578	lamp_1308.pcd	lamp	-1
14579	table_1089.pcd	table	-1
14580	table_4022.pcd	table	27
14581	car_1623.pcd	car	10
14582	table_2853.pcd	table	-1
14583	airplane_835.pcd	airplane	23
14584	airplane_804.pcd	airplane	16
14585	table_1899.pcd	table	27
14586	table_5212.pcd	table	-1
14587	car_1506.pcd	car	10
14588	table_2697.pcd	table	-1
14589	airplane_2375.pcd	airplane	-1
14590	table_2131.pcd	table	-1
14591	chair_290.pcd	chair	-1
14592	lamp_404.pcd	lamp	7
14593	lamp_1236.pcd	lamp	7
14594	car_491.pcd	car	10
14595	guitar_157.pcd	guitar	7
14596	table_4764.pcd	table	-1
14597	airplane_914.pcd	airplane	-1
14598	table_4907.pcd	table	-1
14599	laptop_345.pcd	laptop	2
14600	skateboard_1.pcd	skateboard	-1
14601	chair_977.pcd	chair	13
14602	lamp_355.pcd	lamp	-1
14603	table_5048.pcd	table	-1
14604	car_1409.pcd	car	-1
14605	pistol_57.pcd	pistol	18
14606	airplane_2644.pcd	airplane	32
14607	airplane_477.pcd	airplane	-1
14608	motorbike_57.pcd	motorbike	11
14609	car_906.pcd	car	10
14610	table_1009.pcd	table	-1
14611	car_1042.pcd	car	10
14612	table_4793.pcd	table	-1
14613	chair_1866.pcd	chair	13
14614	car_1072.pcd	car	-1
14615	chair_1261.pcd	chair	13
14616	table_2645.pcd	table	-1
14617	table_4950.pcd	table	-1
14618	laptop_374.pcd	laptop	-1
14619	table_3092.pcd	table	-1
14620	table_127.pcd	table	-1
14621	mug_158.pcd	mug	1
14622	airplane_462.pcd	airplane	-1
14623	car_1264.pcd	car	10
14624	guitar_147.pcd	guitar	7
14625	chair_1752.pcd	chair	13
14626	airplane_365.pcd	airplane	21
14627	table_3941.pcd	table	-1
14628	table_995.pcd	table	-1
14629	chair_2460.pcd	chair	13
14630	lamp_714.pcd	lamp	-1
14631	guitar_513.pcd	guitar	7
14632	car_643.pcd	car	10
14633	airplane_184.pcd	airplane	-1
14634	table_974.pcd	table	-1
14635	car_80.pcd	car	10
14636	chair_1492.pcd	chair	-1
14637	airplane_1660.pcd	airplane	-1
14638	lamp_703.pcd	lamp	7
14639	table_727.pcd	table	-1
14640	chair_3640.pcd	chair	-1
14641	laptop_369.pcd	laptop	2
14642	chair_516.pcd	chair	13
14643	chair_2163.pcd	chair	-1
14644	table_365.pcd	table	-1
14645	table_2844.pcd	table	-1
14646	chair_986.pcd	chair	13
14647	chair_284.pcd	chair	13
14648	airplane_473.pcd	airplane	31
14649	chair_1819.pcd	chair	13
14650	table_2597.pcd	table	-1
14651	chair_2216.pcd	chair	-1
14652	table_4736.pcd	table	-1
14653	cap_48.pcd	cap	-1
14654	bag_9.pcd	bag	-1
14655	chair_2051.pcd	chair	-1
14656	table_632.pcd	table	27
14657	chair_1270.pcd	chair	-1
14658	chair_3311.pcd	chair	-1
14659	table_195.pcd	table	-1
14660	mug_25.pcd	mug	-1
14661	table_5070.pcd	table	27
14662	chair_75.pcd	chair	-1
14663	chair_1530.pcd	chair	-1
14664	airplane_1650.pcd	airplane	36
14665	table_4432.pcd	table	-1
14666	car_552.pcd	car	10
14667	chair_3319.pcd	chair	13
14668	table_2402.pcd	table	27
14669	car_1560.pcd	car	10
14670	airplane_1288.pcd	airplane	-1
14671	laptop_0.pcd	laptop	2
14672	laptop_375.pcd	laptop	2
14673	chair_1461.pcd	chair	13
14674	car_1082.pcd	car	-1
14675	chair_768.pcd	chair	13
14676	lamp_313.pcd	lamp	7
14677	chair_2245.pcd	chair	-1
14678	chair_3710.pcd	chair	-1
14679	guitar_43.pcd	guitar	7
14680	airplane_1654.pcd	airplane	21
14681	chair_3422.pcd	chair	-1
14682	airplane_1893.pcd	airplane	38
14683	car_619.pcd	car	10
14684	lamp_49.pcd	lamp	-1
14685	lamp_804.pcd	lamp	-1
14686	car_1525.pcd	car	10
14687	chair_718.pcd	chair	-1
14688	laptop_208.pcd	laptop	2
14689	chair_1994.pcd	chair	13
14690	motorbike_121.pcd	motorbike	11
14691	airplane_69.pcd	airplane	-1
14692	skateboard_148.pcd	skateboard	9
14693	car_761.pcd	car	10
14694	skateboard_149.pcd	skateboard	-1
14695	chair_3247.pcd	chair	13
14696	table_2053.pcd	table	-1
14697	car_1340.pcd	car	10
14698	chair_2129.pcd	chair	4
14699	lamp_104.pcd	lamp	-1
14700	table_321.pcd	table	-1
14701	airplane_354.pcd	airplane	31
14702	pistol_77.pcd	pistol	18
14703	car_1122.pcd	car	-1
14704	chair_3087.pcd	chair	4
14705	chair_3171.pcd	chair	-1
14706	airplane_1139.pcd	airplane	21
14707	chair_2088.pcd	chair	-1
14708	mug_80.pcd	mug	1
14709	chair_1650.pcd	chair	-1
14710	airplane_2516.pcd	airplane	17
14711	airplane_2314.pcd	airplane	-1
14712	chair_1042.pcd	chair	13
14713	airplane_1886.pcd	airplane	-1
14714	table_5008.pcd	table	27
14715	lamp_966.pcd	lamp	-1
14716	table_4138.pcd	table	-1
14717	table_1199.pcd	table	-1
14718	table_1560.pcd	table	27
14719	airplane_1433.pcd	airplane	-1
14720	car_892.pcd	car	10
14721	car_555.pcd	car	10
14722	table_878.pcd	table	-1
14723	guitar_355.pcd	guitar	7
14724	chair_2805.pcd	chair	-1
14725	car_1614.pcd	car	10
14726	chair_2071.pcd	chair	13
14727	chair_2628.pcd	chair	13
14728	chair_3081.pcd	chair	-1
14729	table_1079.pcd	table	-1
14730	table_2601.pcd	table	-1
14731	rocket_62.pcd	rocket	18
14732	car_1755.pcd	car	10
14733	chair_2561.pcd	chair	-1
14734	chair_3709.pcd	chair	-1
14735	chair_3025.pcd	chair	-1
14736	table_2024.pcd	table	-1
14737	airplane_1501.pcd	airplane	19
14738	car_139.pcd	car	10
14739	table_2575.pcd	table	-1
14740	chair_1338.pcd	chair	-1
14741	guitar_547.pcd	guitar	7
14742	table_706.pcd	table	-1
14743	airplane_1880.pcd	airplane	-1
14744	car_861.pcd	car	10
14745	table_628.pcd	table	3
14746	car_1062.pcd	car	10
14747	chair_1030.pcd	chair	-1
14748	chair_3285.pcd	chair	13
14749	table_523.pcd	table	-1
14750	airplane_2285.pcd	airplane	-1
14751	table_4888.pcd	table	-1
14752	table_4541.pcd	table	-1
14753	airplane_2609.pcd	airplane	-1
14754	table_2737.pcd	table	-1
14755	lamp_843.pcd	lamp	-1
14756	chair_2502.pcd	chair	13
14757	airplane_2194.pcd	airplane	-1
14758	car_1491.pcd	car	10
14759	airplane_1568.pcd	airplane	21
14760	table_1206.pcd	table	-1
14761	airplane_1932.pcd	airplane	17
14762	car_1070.pcd	car	10
14763	lamp_1364.pcd	lamp	7
14764	laptop_210.pcd	laptop	2
14765	lamp_540.pcd	lamp	-1
14766	chair_2328.pcd	chair	4
14767	table_3190.pcd	table	-1
14768	chair_2965.pcd	chair	13
14769	chair_19.pcd	chair	-1
14770	table_1185.pcd	table	-1
14771	chair_3109.pcd	chair	-1
14772	car_473.pcd	car	10
14773	lamp_788.pcd	lamp	7
14774	table_2560.pcd	table	-1
14775	guitar_314.pcd	guitar	7
14776	car_786.pcd	car	10
14777	car_551.pcd	car	10
14778	chair_402.pcd	chair	13
14779	table_4999.pcd	table	-1
14780	table_2094.pcd	table	-1
14781	airplane_2422.pcd	airplane	-1
14782	chair_2585.pcd	chair	13
14783	table_2051.pcd	table	-1
14784	lamp_974.pcd	lamp	-1
14785	guitar_188.pcd	guitar	7
14786	car_688.pcd	car	10
14787	knife_180.pcd	knife	7
14788	table_3009.pcd	table	27
14789	table_3312.pcd	table	-1
14790	table_2163.pcd	table	-1
14791	table_631.pcd	table	28
14792	table_4185.pcd	table	-1
14793	airplane_719.pcd	airplane	-1
14794	chair_1361.pcd	chair	-1
14795	table_4801.pcd	table	-1
14796	guitar_573.pcd	guitar	7
14797	airplane_1772.pcd	airplane	21
14798	airplane_2157.pcd	airplane	-1
14799	laptop_417.pcd	laptop	2
14800	lamp_1414.pcd	lamp	-1
14801	table_1772.pcd	table	-1
14802	table_1288.pcd	table	-1
14803	laptop_231.pcd	laptop	2
14804	lamp_990.pcd	lamp	-1
14805	table_4059.pcd	table	-1
14806	chair_586.pcd	chair	-1
14807	car_1382.pcd	car	10
14808	airplane_570.pcd	airplane	33
14809	airplane_192.pcd	airplane	31
14810	chair_256.pcd	chair	13
14811	chair_1946.pcd	chair	13
14812	skateboard_11.pcd	skateboard	9
14813	airplane_1794.pcd	airplane	17
14814	chair_1216.pcd	chair	-1
14815	table_2049.pcd	table	-1
14816	laptop_226.pcd	laptop	2
14817	lamp_972.pcd	lamp	-1
14818	airplane_48.pcd	airplane	-1
14819	chair_1846.pcd	chair	-1
14820	car_1185.pcd	car	10
14821	table_3411.pcd	table	-1
14822	car_182.pcd	car	10
14823	guitar_608.pcd	guitar	7
14824	chair_1549.pcd	chair	13
14825	table_4141.pcd	table	-1
14826	airplane_144.pcd	airplane	-1
14827	table_2846.pcd	table	-1
14828	skateboard_62.pcd	skateboard	9
14829	table_3544.pcd	table	-1
14830	table_1486.pcd	table	-1
14831	motorbike_17.pcd	motorbike	11
14832	table_4816.pcd	table	-1
14833	lamp_307.pcd	lamp	-1
14834	table_4317.pcd	table	-1
14835	chair_3547.pcd	chair	-1
14836	car_1625.pcd	car	10
14837	table_4772.pcd	table	-1
14838	pistol_195.pcd	pistol	18
14839	table_4690.pcd	table	-1
14840	airplane_2549.pcd	airplane	33
14841	car_170.pcd	car	10
14842	mug_102.pcd	mug	1
14843	table_417.pcd	table	27
14844	table_1581.pcd	table	-1
14845	table_4105.pcd	table	-1
14846	earphone_27.pcd	earphone	-1
14847	table_3101.pcd	table	-1
14848	laptop_266.pcd	laptop	2
14849	lamp_321.pcd	lamp	7
14850	table_4635.pcd	table	-1
14851	table_1582.pcd	table	27
14852	chair_1823.pcd	chair	13
14853	chair_2859.pcd	chair	-1
14854	table_4019.pcd	table	-1
14855	chair_3303.pcd	chair	-1
14856	lamp_620.pcd	lamp	-1
14857	chair_44.pcd	chair	13
14858	table_154.pcd	table	-1
14859	chair_1307.pcd	chair	-1
14860	chair_1142.pcd	chair	-1
14861	car_544.pcd	car	10
14862	car_705.pcd	car	10
14863	table_2028.pcd	table	27
14864	airplane_1483.pcd	airplane	-1
14865	guitar_656.pcd	guitar	7
14866	table_1684.pcd	table	27
14867	chair_40.pcd	chair	4
14868	lamp_1422.pcd	lamp	7
14869	chair_2995.pcd	chair	4
14870	lamp_323.pcd	lamp	-1
14871	guitar_658.pcd	guitar	7
14872	chair_669.pcd	chair	-1
14873	table_3827.pcd	table	-1
14874	lamp_125.pcd	lamp	-1
14875	knife_288.pcd	knife	7
14876	table_4896.pcd	table	-1
14877	table_4545.pcd	table	27
14878	airplane_210.pcd	airplane	-1
14879	laptop_3.pcd	laptop	2
14880	table_3801.pcd	table	27
14881	airplane_320.pcd	airplane	-1
14882	airplane_2136.pcd	airplane	22
14883	table_88.pcd	table	27
14884	car_1659.pcd	car	10
14885	laptop_159.pcd	laptop	2
14886	guitar_135.pcd	guitar	7
14887	airplane_1859.pcd	airplane	17
14888	table_676.pcd	table	-1
14889	chair_3301.pcd	chair	-1
14890	table_4329.pcd	table	24
14891	chair_363.pcd	chair	-1
14892	table_167.pcd	table	-1
14893	guitar_725.pcd	guitar	7
14894	table_4981.pcd	table	-1
14895	chair_3396.pcd	chair	-1
14896	knife_209.pcd	knife	7
14897	table_3522.pcd	table	-1
14898	airplane_158.pcd	airplane	17
14899	chair_547.pcd	chair	-1
14900	table_3095.pcd	table	-1
14901	table_2421.pcd	table	-1
14902	table_4154.pcd	table	-1
14903	chair_638.pcd	chair	13
14904	laptop_256.pcd	laptop	2
14905	airplane_568.pcd	airplane	17
14906	table_313.pcd	table	27
14907	table_2680.pcd	table	-1
14908	chair_3256.pcd	chair	-1
14909	cap_50.pcd	cap	0
14910	car_979.pcd	car	-1
14911	car_408.pcd	car	10
14912	table_4587.pcd	table	-1
14913	table_583.pcd	table	-1
14914	lamp_687.pcd	lamp	7
14915	airplane_2671.pcd	airplane	20
14916	table_2573.pcd	table	-1
14917	table_602.pcd	table	-1
14918	laptop_314.pcd	laptop	2
14919	chair_3563.pcd	chair	-1
14920	table_3719.pcd	table	27
14921	chair_362.pcd	chair	13
14922	table_4814.pcd	table	-1
14923	chair_945.pcd	chair	-1
14924	table_1313.pcd	table	-1
14925	chair_721.pcd	chair	-1
14926	car_730.pcd	car	10
14927	chair_1735.pcd	chair	13
14928	table_3628.pcd	table	-1
14929	motorbike_7.pcd	motorbike	11
14930	car_1313.pcd	car	10
14931	guitar_748.pcd	guitar	7
14932	pistol_215.pcd	pistol	18
14933	chair_1243.pcd	chair	-1
14934	table_1989.pcd	table	-1
14935	table_2711.pcd	table	27
14936	table_1587.pcd	table	14
14937	chair_1919.pcd	chair	-1
14938	guitar_99.pcd	guitar	7
14939	car_649.pcd	car	-1
14940	chair_2434.pcd	chair	13
14941	chair_1896.pcd	chair	-1
14942	car_1279.pcd	car	10
14943	airplane_176.pcd	airplane	17
14944	airplane_1112.pcd	airplane	21
14945	airplane_1445.pcd	airplane	-1
14946	airplane_556.pcd	airplane	19
14947	table_1426.pcd	table	-1
14948	table_3006.pcd	table	-1
14949	table_2066.pcd	table	-1
14950	table_2820.pcd	table	-1
14951	lamp_748.pcd	lamp	-1
14952	lamp_629.pcd	lamp	-1
14953	car_1680.pcd	car	10
14954	table_2536.pcd	table	-1
14955	table_2972.pcd	table	-1
14956	table_1092.pcd	table	-1
14957	table_2759.pcd	table	-1
14958	table_1376.pcd	table	-1
14959	car_443.pcd	car	10
14960	table_4450.pcd	table	-1
14961	airplane_2632.pcd	airplane	21
14962	bag_33.pcd	bag	-1
14963	chair_3278.pcd	chair	13
14964	table_5143.pcd	table	-1
14965	table_812.pcd	table	-1
14966	table_4853.pcd	table	27
14967	lamp_821.pcd	lamp	-1
14968	airplane_946.pcd	airplane	22
14969	chair_1692.pcd	chair	13
14970	pistol_231.pcd	pistol	18
14971	airplane_1386.pcd	airplane	35
14972	airplane_1565.pcd	airplane	-1
14973	table_4637.pcd	table	-1
14974	table_4413.pcd	table	-1
14975	table_4211.pcd	table	-1
14976	table_3875.pcd	table	27
14977	lamp_596.pcd	lamp	7
14978	chair_2275.pcd	chair	13
14979	table_2875.pcd	table	-1
14980	knife_369.pcd	knife	7
14981	airplane_1434.pcd	airplane	-1
14982	chair_3055.pcd	chair	-1
14983	table_1570.pcd	table	-1
14984	airplane_2138.pcd	airplane	-1
14985	airplane_1968.pcd	airplane	25
14986	pistol_146.pcd	pistol	18
14987	chair_248.pcd	chair	13
14988	chair_3071.pcd	chair	4
14989	car_1617.pcd	car	-1
14990	table_2569.pcd	table	-1
14991	chair_2899.pcd	chair	13
14992	airplane_2418.pcd	airplane	17
14993	chair_1143.pcd	chair	13
14994	chair_3571.pcd	chair	13
14995	guitar_695.pcd	guitar	7
14996	car_209.pcd	car	10
14997	chair_99.pcd	chair	-1
14998	car_1339.pcd	car	10
14999	car_1125.pcd	car	10
15000	chair_563.pcd	chair	-1
15001	table_1755.pcd	table	-1
15002	laptop_353.pcd	laptop	2
15003	lamp_83.pcd	lamp	7
15004	lamp_1114.pcd	lamp	7
15005	table_728.pcd	table	27
15006	chair_2234.pcd	chair	13
15007	lamp_934.pcd	lamp	-1
15008	knife_229.pcd	knife	7
15009	table_2716.pcd	table	24
15010	airplane_505.pcd	airplane	31
15011	airplane_2408.pcd	airplane	-1
15012	airplane_644.pcd	airplane	17
15013	table_688.pcd	table	-1
15014	table_4515.pcd	table	-1
15015	airplane_696.pcd	airplane	26
15016	chair_2030.pcd	chair	-1
15017	laptop_145.pcd	laptop	2
15018	pistol_87.pcd	pistol	18
15019	car_903.pcd	car	10
15020	table_3630.pcd	table	27
15021	airplane_1638.pcd	airplane	21
15022	airplane_2541.pcd	airplane	-1
15023	chair_0.pcd	chair	-1
15024	table_754.pcd	table	-1
15025	table_3663.pcd	table	-1
15026	table_1546.pcd	table	27
15027	table_4946.pcd	table	-1
15028	table_4654.pcd	table	-1
15029	table_1525.pcd	table	-1
15030	car_352.pcd	car	10
15031	motorbike_112.pcd	motorbike	-1
15032	laptop_61.pcd	laptop	2
15033	lamp_961.pcd	lamp	-1
15034	table_1999.pcd	table	-1
15035	airplane_89.pcd	airplane	-1
15036	table_1226.pcd	table	-1
15037	laptop_313.pcd	laptop	-1
15038	knife_324.pcd	knife	7
15039	laptop_285.pcd	laptop	2
15040	table_1738.pcd	table	-1
15041	table_5135.pcd	table	-1
15042	chair_3500.pcd	chair	-1
15043	chair_1921.pcd	chair	-1
15044	table_93.pcd	table	-1
15045	airplane_1128.pcd	airplane	-1
15046	car_1767.pcd	car	10
15047	airplane_2246.pcd	airplane	16
15048	airplane_883.pcd	airplane	19
15049	table_2177.pcd	table	-1
15050	motorbike_143.pcd	motorbike	11
15051	knife_356.pcd	knife	7
15052	airplane_1522.pcd	airplane	-1
15053	rocket_31.pcd	rocket	-1
15054	chair_3119.pcd	chair	-1
15055	car_1052.pcd	car	10
15056	table_387.pcd	table	-1
15057	table_1245.pcd	table	-1
15058	car_1801.pcd	car	10
15059	airplane_1606.pcd	airplane	-1
15060	chair_2469.pcd	chair	13
15061	table_2076.pcd	table	-1
15062	chair_2292.pcd	chair	4
15063	chair_833.pcd	chair	-1
15064	airplane_2019.pcd	airplane	-1
15065	table_4539.pcd	table	7
15066	lamp_279.pcd	lamp	-1
15067	airplane_2228.pcd	airplane	33
15068	table_4616.pcd	table	-1
15069	airplane_991.pcd	airplane	17
15070	lamp_716.pcd	lamp	7
15071	table_1134.pcd	table	-1
15072	lamp_898.pcd	lamp	7
15073	airplane_242.pcd	airplane	-1
15074	lamp_827.pcd	lamp	-1
15075	table_4031.pcd	table	-1
15076	table_185.pcd	table	-1
15077	chair_3213.pcd	chair	13
15078	table_2089.pcd	table	-1
15079	table_3019.pcd	table	-1
15080	table_3351.pcd	table	-1
15081	car_375.pcd	car	10
15082	chair_970.pcd	chair	13
15083	chair_308.pcd	chair	-1
15084	table_4732.pcd	table	-1
15085	table_2161.pcd	table	-1
15086	lamp_1040.pcd	lamp	7
15087	car_1208.pcd	car	10
15088	guitar_101.pcd	guitar	7
15089	chair_3021.pcd	chair	-1
15090	chair_1170.pcd	chair	-1
15091	airplane_1280.pcd	airplane	-1
15092	table_5239.pcd	table	-1
15093	table_4044.pcd	table	-1
15094	table_2253.pcd	table	-1
15095	car_479.pcd	car	-1
15096	table_8.pcd	table	-1
15097	airplane_1811.pcd	airplane	-1
15098	lamp_653.pcd	lamp	-1
15099	guitar_171.pcd	guitar	7
15100	table_1424.pcd	table	28
15101	chair_2242.pcd	chair	13
15102	car_1338.pcd	car	10
15103	chair_2081.pcd	chair	13
15104	table_3004.pcd	table	-1
15105	car_1672.pcd	car	-1
15106	chair_2880.pcd	chair	-1
15107	lamp_1374.pcd	lamp	7
15108	lamp_1124.pcd	lamp	7
15109	laptop_90.pcd	laptop	2
15110	table_221.pcd	table	-1
15111	airplane_1799.pcd	airplane	-1
15112	chair_2955.pcd	chair	-1
15113	table_589.pcd	table	-1
15114	chair_2330.pcd	chair	13
15115	car_160.pcd	car	10
15116	table_1690.pcd	table	-1
15117	chair_1474.pcd	chair	13
15118	airplane_1013.pcd	airplane	-1
15119	table_3144.pcd	table	-1
15120	table_4199.pcd	table	-1
15121	table_2595.pcd	table	-1
15122	car_1239.pcd	car	10
15123	mug_160.pcd	mug	1
15124	table_4973.pcd	table	-1
15125	airplane_1704.pcd	airplane	33
15126	airplane_2615.pcd	airplane	15
15127	chair_3429.pcd	chair	-1
15128	airplane_88.pcd	airplane	-1
15129	lamp_401.pcd	lamp	-1
15130	chair_3688.pcd	chair	13
15131	airplane_2108.pcd	airplane	17
15132	airplane_1058.pcd	airplane	19
15133	chair_3019.pcd	chair	-1
15134	airplane_1468.pcd	airplane	-1
15135	table_3567.pcd	table	-1
15136	car_181.pcd	car	10
15137	lamp_1327.pcd	lamp	-1
15138	chair_947.pcd	chair	13
15139	pistol_106.pcd	pistol	-1
15140	laptop_291.pcd	laptop	2
15141	guitar_680.pcd	guitar	7
15142	airplane_307.pcd	airplane	-1
15143	airplane_1919.pcd	airplane	-1
15144	table_2162.pcd	table	-1
15145	car_307.pcd	car	-1
15146	car_1073.pcd	car	10
15147	rocket_13.pcd	rocket	-1
15148	table_2807.pcd	table	-1
15149	table_5242.pcd	table	-1
15150	chair_528.pcd	chair	13
15151	chair_3674.pcd	chair	-1
15152	lamp_700.pcd	lamp	7
15153	guitar_296.pcd	guitar	7
15154	car_968.pcd	car	10
15155	table_2374.pcd	table	-1
15156	car_538.pcd	car	-1
15157	table_3642.pcd	table	-1
15158	guitar_193.pcd	guitar	7
15159	lamp_1399.pcd	lamp	7
15160	table_4158.pcd	table	-1
15161	guitar_28.pcd	guitar	7
15162	car_406.pcd	car	10
15163	table_2388.pcd	table	3
15164	car_609.pcd	car	-1
15165	skateboard_87.pcd	skateboard	-1
15166	guitar_85.pcd	guitar	7
15167	table_4484.pcd	table	-1
15168	airplane_1640.pcd	airplane	-1
15169	airplane_826.pcd	airplane	17
15170	chair_2452.pcd	chair	-1
15171	table_3743.pcd	table	-1
15172	laptop_55.pcd	laptop	2
15173	chair_622.pcd	chair	-1
15174	lamp_1025.pcd	lamp	-1
15175	table_4937.pcd	table	-1
15176	car_792.pcd	car	10
15177	guitar_594.pcd	guitar	7
15178	table_3858.pcd	table	27
15179	airplane_292.pcd	airplane	22
15180	chair_1716.pcd	chair	13
15181	chair_3288.pcd	chair	-1
15182	lamp_17.pcd	lamp	-1
15183	lamp_239.pcd	lamp	7
15184	airplane_1841.pcd	airplane	21
15185	table_2336.pcd	table	-1
15186	table_3108.pcd	table	-1
15187	table_408.pcd	table	-1
15188	car_324.pcd	car	10
15189	guitar_669.pcd	guitar	7
15190	chair_3111.pcd	chair	-1
15191	chair_2951.pcd	chair	13
15192	knife_371.pcd	knife	7
15193	airplane_1553.pcd	airplane	-1
15194	table_5001.pcd	table	27
15195	table_1251.pcd	table	27
15196	lamp_289.pcd	lamp	7
15197	chair_29.pcd	chair	-1
15198	motorbike_95.pcd	motorbike	-1
15199	chair_1099.pcd	chair	-1
15200	table_4564.pcd	table	24
15201	car_256.pcd	car	10
15202	table_4443.pcd	table	-1
15203	lamp_660.pcd	lamp	7
15204	car_1792.pcd	car	10
15205	table_2585.pcd	table	28
15206	chair_434.pcd	chair	-1
15207	table_466.pcd	table	27
15208	lamp_407.pcd	lamp	-1
15209	motorbike_195.pcd	motorbike	11
15210	lamp_350.pcd	lamp	-1
15211	car_1136.pcd	car	10
15212	guitar_129.pcd	guitar	7
15213	car_973.pcd	car	10
15214	lamp_1293.pcd	lamp	7
15215	chair_2599.pcd	chair	13
15216	airplane_837.pcd	airplane	31
15217	car_1462.pcd	car	10
15218	lamp_443.pcd	lamp	7
15219	table_4872.pcd	table	-1
15220	airplane_189.pcd	airplane	37
15221	airplane_1643.pcd	airplane	19
15222	mug_108.pcd	mug	1
15223	table_174.pcd	table	-1
15224	airplane_1233.pcd	airplane	21
15225	mug_154.pcd	mug	1
15226	laptop_436.pcd	laptop	2
15227	chair_1605.pcd	chair	-1
15228	table_3238.pcd	table	24
15229	airplane_532.pcd	airplane	31
15230	table_4514.pcd	table	-1
15231	car_1739.pcd	car	10
15232	airplane_2320.pcd	airplane	-1
15233	airplane_1617.pcd	airplane	-1
15234	car_376.pcd	car	10
15235	table_3428.pcd	table	-1
15236	chair_1659.pcd	chair	-1
15237	car_749.pcd	car	10
15238	guitar_461.pcd	guitar	7
15239	airplane_720.pcd	airplane	-1
15240	table_2528.pcd	table	27
15241	pistol_160.pcd	pistol	-1
15242	table_1480.pcd	table	-1
15243	pistol_207.pcd	pistol	18
15244	skateboard_45.pcd	skateboard	-1
15245	table_4445.pcd	table	-1
15246	table_1443.pcd	table	6
15247	airplane_836.pcd	airplane	33
15248	car_1040.pcd	car	10
15249	table_518.pcd	table	-1
15250	table_3328.pcd	table	-1
15251	chair_1516.pcd	chair	-1
15252	car_237.pcd	car	10
15253	car_149.pcd	car	10
15254	table_3509.pcd	table	-1
15255	chair_597.pcd	chair	13
15256	table_3913.pcd	table	-1
15257	chair_750.pcd	chair	13
15258	table_4658.pcd	table	-1
15259	table_5035.pcd	table	-1
15260	table_2542.pcd	table	-1
15261	airplane_1791.pcd	airplane	-1
15262	airplane_977.pcd	airplane	17
15263	table_1212.pcd	table	-1
15264	chair_67.pcd	chair	4
15265	lamp_1416.pcd	lamp	-1
15266	car_845.pcd	car	-1
15267	table_5238.pcd	table	-1
15268	motorbike_1.pcd	motorbike	11
15269	lamp_867.pcd	lamp	-1
15270	chair_3423.pcd	chair	13
15271	car_884.pcd	car	10
15272	car_706.pcd	car	10
15273	table_4619.pcd	table	-1
15274	table_943.pcd	table	27
15275	airplane_2318.pcd	airplane	29
15276	guitar_653.pcd	guitar	7
15277	table_4922.pcd	table	-1
15278	chair_584.pcd	chair	-1
15279	chair_1533.pcd	chair	13
15280	car_51.pcd	car	10
15281	table_485.pcd	table	-1
15282	airplane_2351.pcd	airplane	-1
15283	table_2206.pcd	table	-1
15284	laptop_140.pcd	laptop	2
15285	table_4307.pcd	table	-1
15286	airplane_31.pcd	airplane	20
15287	table_10.pcd	table	-1
15288	table_4269.pcd	table	-1
15289	cap_15.pcd	cap	0
15290	airplane_1334.pcd	airplane	-1
15291	mug_123.pcd	mug	1
15292	car_1536.pcd	car	10
15293	car_464.pcd	car	10
15294	airplane_2359.pcd	airplane	-1
15295	airplane_2190.pcd	airplane	-1
15296	table_3062.pcd	table	-1
15297	table_5095.pcd	table	-1
15298	table_1367.pcd	table	27
